IncumplimientoPago,UsoCreditoDisponible,EdadCliente,Retrasos30_59Dias,PorcentajeDeDeuda,IngresoMensual,LineasCreditoActivas,Retrasos90DiasOMas,PrestamosInmobiliarios,Retrasos60_89Dias,CantidadDependientes
1,0.740753082,30,1,673.0,,6,0,0,0,0.0
1,0.924595658,39,4,961.0,,12,0,0,1,2.0
1,0.546953752,32,0,0.276059565,6110.0,5,0,1,0,2.0
0,0.459912146,38,0,0.114278243,3823.0,4,0,0,0,1.0
0,0.086576619,38,0,484.0,,9,0,0,0,2.0
0,0.045507205,71,0,0.010604454,6600.0,7,0,0,0,0.0
0,0.9999999,62,2,1330.0,,2,0,1,1,0.0
0,0.01801458,71,0,0.00279944,5000.0,3,0,0,0,0.0
0,0.075686053,66,0,0.108600721,15800.0,28,0,1,0,1.0
0,0.9999999,72,0,1654.0,,5,1,1,0,0.0
0,0.500893912,63,0,0.209020317,9400.0,6,0,3,0,2.0
1,0.789767442,36,0,0.387479763,3705.0,8,2,0,1,0.0
1,1.926910299,30,0,131.0,,4,1,0,0,
0,0.046196019,66,0,0.203544248,18000.0,8,0,1,0,0.0
1,0.55290426,39,0,0.507246377,2690.0,9,0,0,0,0.0
0,0.022008533,73,0,28.0,,7,0,0,0,0.0
0,0.0,54,0,1958.0,,14,0,1,0,0.0
1,0.336212883,35,0,0.676053991,6000.0,18,0,4,0,1.0
1,0.9999999,32,1,628.0,,2,0,0,1,0.0
0,0.00916162,69,0,286.0,,15,0,0,0,0.0
0,0.137009532,35,0,0.125273352,3200.0,8,0,0,0,1.0
0,0.0,44,0,0.384545619,5512.0,13,0,2,0,1.0
1,0.988001263,37,1,0.468790173,7000.0,11,0,1,1,2.0
1,0.189257825,62,0,389.0,,8,0,0,1,0.0
1,0.822650536,41,0,0.855485935,7500.0,9,0,2,0,1.0
0,0.952858517,51,8,0.2131476,10480.0,16,0,0,0,3.0
1,0.98443029,33,0,0.153058796,4200.0,7,1,0,0,0.0
0,0.29376334,42,0,0.419008525,9500.0,11,0,2,0,0.0
1,0.857142857,41,0,57.0,,1,2,0,0,0.0
0,0.004274893,34,0,0.155669443,1560.0,8,0,0,0,0.0
0,0.057158283,48,1,0.58890185,6000.0,14,0,2,0,2.0
1,0.519886981,42,0,0.400639744,2500.0,8,0,1,0,0.0
1,0.989092892,37,1,0.212152071,2945.0,3,2,0,2,0.0
1,0.354853489,83,0,1492.0,,9,1,0,0,0.0
0,0.980207546,40,1,0.340663735,2500.0,6,0,0,0,0.0
1,0.058415888,38,0,0.636022775,7200.0,13,0,1,0,2.0
0,0.01428317,63,0,0.350034795,4310.0,7,0,1,0,0.0
0,0.068843212,54,0,0.029411765,1733.0,3,0,0,0,0.0
1,0.9999999,49,0,0.241928447,4583.0,2,2,1,2,0.0
0,0.994276257,53,3,0.342590535,4500.0,5,0,1,0,4.0
0,0.571821623,43,0,40.52475248,100.0,11,1,1,0,2.0
1,0.75669905,47,2,0.730104502,4975.0,9,0,2,0,0.0
1,0.9999999,36,3,0.199925953,2700.0,3,4,0,0,3.0
0,0.0,36,0,1384.0,,10,0,1,0,0.0
0,0.014856665,40,0,5686.0,,12,0,7,0,0.0
1,0.889311069,57,0,0.273562537,6747.0,5,1,1,0,1.0
0,0.026139477,61,0,38.0,,4,0,0,0,0.0
1,0.782811459,50,2,0.607763485,4430.0,13,1,1,0,0.0
1,0.863626738,45,3,1.400574928,8000.0,15,0,10,0,2.0
1,0.96872285,46,1,0.316534777,2400.0,6,0,0,0,2.0
0,0.038960636,43,0,387.0,,5,0,0,0,0.0
1,0.947442636,28,2,0.271970012,2400.0,7,0,0,0,1.0
0,0.411458854,49,0,1.022491967,2800.0,6,0,1,0,0.0
1,0.9999999,26,96,0.0,,0,96,0,96,0.0
0,1.255489022,40,1,0.256463289,2900.0,2,0,0,1,5.0
0,0.174161313,29,0,0.306426332,1275.0,3,0,0,0,0.0
1,0.9999999,39,1,0.034058449,4550.0,1,0,0,0,2.0
0,0.050827151,55,0,0.679960582,17250.0,19,0,10,0,0.0
1,0.662138843,65,1,0.24183775,11056.0,8,0,2,0,3.0
0,0.9999999,60,0,0.0,4100.0,1,0,0,0,0.0
0,0.407993339,73,0,1131.0,,7,1,1,0,0.0
1,0.675929339,67,0,0.801082365,7575.0,14,0,2,0,0.0
0,0.0,30,0,0.070350845,5500.0,6,0,0,0,2.0
1,0.300956705,37,0,1.066986603,5000.0,13,0,3,0,0.0
0,0.020155104,65,0,101.0,,17,0,0,0,0.0
0,0.427607523,44,0,0.353202431,12833.0,8,0,3,0,2.0
1,0.416882713,56,2,4.120295699,1487.0,10,1,2,0,0.0
1,0.134393975,64,2,0.07177395,6617.0,13,0,0,0,0.0
1,0.421440212,52,0,0.349280825,13000.0,18,0,2,0,1.0
1,0.984185453,40,3,0.696919578,4836.0,22,0,1,0,1.0
0,0.01685078,52,0,0.493617021,2584.0,12,0,1,0,0.0
0,0.209663881,58,0,0.253262983,3600.0,8,0,1,0,0.0
1,0.147704591,25,2,0.098450775,2000.0,2,3,0,0,1.0
1,0.033396319,72,0,0.407027818,3414.0,20,0,1,2,0.0
0,0.0,24,0,35.0,0.0,3,0,0,0,0.0
1,0.521113305,50,1,0.478695585,6500.0,11,1,2,0,3.0
0,0.486200135,75,0,0.765764565,7500.0,8,0,2,0,1.0
1,0.61461794,31,0,140.0,,1,0,0,0,1.0
0,0.063900069,68,0,1.099866844,750.0,6,0,0,0,0.0
1,0.306669147,49,3,2432.0,,9,0,2,0,0.0
1,0.950166113,49,0,0.098757952,3300.0,2,0,0,1,3.0
0,0.026325934,75,0,2211.0,,5,0,1,0,1.0
1,0.01408411,52,0,3577.0,,5,0,2,0,0.0
1,0.945007548,30,0,0.086608927,1500.0,2,0,0,0,0.0
0,0.244217928,55,0,0.25798053,8833.0,6,0,2,0,1.0
1,0.678362343,35,0,0.990574122,3500.0,8,0,2,0,1.0
0,0.009481124,32,0,0.131116208,2615.0,5,0,0,0,0.0
1,0.085640373,66,0,0.913271682,4000.0,14,0,1,1,0.0
1,1.146247167,47,0,0.664238411,1509.0,11,0,0,1,3.0
0,0.0,41,1,627.0,,6,0,1,0,0.0
0,0.82371316,54,0,0.281747558,13000.0,17,0,1,0,0.0
1,1.221889055,44,0,0.691012418,4750.0,7,1,3,1,0.0
0,0.127143643,65,0,0.298425394,4000.0,4,0,1,0,1.0
1,0.510818646,64,1,0.474397962,12166.0,25,0,3,0,0.0
0,0.101001988,61,0,0.217114791,15880.0,5,0,1,0,0.0
0,0.036965372,67,0,2329.0,,22,0,2,0,0.0
0,0.740212989,31,0,0.35625568,3300.0,5,0,1,0,0.0
0,0.098556973,69,0,425.0,,4,0,1,0,0.0
0,0.0,57,0,4321.0,,12,0,2,0,0.0
0,0.0,51,0,0.460359321,6066.0,8,0,2,0,2.0
0,0.9999999,40,1,0.060428177,2895.0,3,0,0,0,0.0
0,0.088658223,36,0,0.226616307,4500.0,4,0,2,0,0.0
0,0.659890841,41,0,0.374094099,8692.0,11,0,2,0,4.0
0,0.9999999,25,1,0.154503106,2575.0,3,1,0,1,2.0
0,0.263071668,43,0,2292.0,,16,0,1,0,0.0
0,0.543903306,53,0,0.114359415,4651.0,8,0,0,0,0.0
0,0.452593613,57,0,0.51092194,6225.0,14,0,2,0,1.0
1,0.885410514,49,4,0.386295929,12083.0,15,0,2,0,2.0
0,0.941676387,29,0,1.354484442,1638.0,7,0,1,0,1.0
1,0.776223776,33,1,0.044865664,11500.0,2,1,1,1,2.0
1,0.01754386,64,2,3155.0,,11,0,3,1,0.0
0,0.9999999,69,0,0.0,,2,0,0,0,0.0
0,0.182806915,52,0,0.316208926,8155.0,10,0,2,0,2.0
0,0.281750225,26,0,0.09510943,3700.0,6,0,0,0,3.0
0,0.9999999,38,2,53.0,,2,0,0,0,0.0
0,0.357886843,66,0,252.0,,9,0,0,0,0.0
1,0.891751452,67,0,0.39271017,1700.0,3,0,0,0,0.0
0,0.462607231,47,2,0.116854709,8685.0,5,0,0,0,2.0
0,0.0,33,0,0.440536407,8500.0,6,0,2,0,2.0
1,0.488430511,37,0,0.678939851,6300.0,13,0,2,0,3.0
0,0.352043945,44,0,2477.0,,3,0,1,0,0.0
1,0.649591242,37,1,0.218187559,9500.0,7,0,1,0,2.0
1,0.9999999,26,1,436.0,,4,1,0,0,0.0
0,0.002167732,77,0,0.000476145,10500.0,10,0,0,0,0.0
0,0.042713676,48,0,996.0,,8,0,1,0,0.0
1,0.9999999,52,0,0.0,4200.0,0,1,0,0,5.0
1,1.05278174,37,0,0.13919179,3117.0,5,5,0,2,1.0
0,0.021502145,40,0,0.24764353,3500.0,5,0,1,0,3.0
1,0.553486768,33,0,0.710072482,4000.0,11,0,2,0,3.0
1,0.974471631,38,0,0.264493362,5950.0,6,0,0,0,0.0
0,0.144475921,42,0,0.100779844,3333.0,4,0,0,0,2.0
0,0.0,24,1,0.012180268,820.0,1,0,0,0,0.0
1,0.897009967,49,0,0.000413693,19337.0,1,0,0,0,0.0
1,0.868657272,54,0,0.785553969,4900.0,15,1,2,0,0.0
1,0.197698037,27,1,0.442951713,5135.0,11,0,2,0,1.0
1,1.833887043,43,0,0.026819923,1826.0,1,2,0,0,1.0
1,0.0,47,0,0.493923951,5101.0,4,0,2,2,3.0
1,0.49366514,34,1,0.419942077,7250.0,10,0,2,0,0.0
0,0.00293521,49,0,0.440889778,4000.0,15,0,1,0,2.0
1,0.041223611,89,0,0.017503978,4398.0,17,0,0,0,0.0
1,0.811382426,27,1,0.333496094,2047.0,4,0,0,0,1.0
0,0.633539441,57,0,0.635485511,5900.0,8,0,2,0,0.0
0,0.578442893,48,1,0.43100552,8333.0,10,0,2,0,1.0
1,0.025301651,39,0,0.285174297,50000.0,15,0,5,0,2.0
0,0.0,50,1,1.149395055,1900.0,7,0,1,0,1.0
1,0.165407637,54,0,0.260676779,4284.0,16,0,1,0,3.0
1,0.235950701,32,0,0.292376682,2229.0,9,0,0,0,0.0
1,1.058588282,29,3,0.436410174,6250.0,9,0,1,0,0.0
1,0.032567313,78,0,0.16913215,2027.0,5,0,0,0,0.0
1,0.9999999,34,0,0.739622642,5299.0,4,0,2,0,1.0
0,0.343152021,62,0,0.440030291,17166.0,14,0,3,0,0.0
0,0.009146703,49,0,11.0,,9,0,0,0,0.0
0,0.157858672,43,0,0.24573136,7027.0,9,0,1,0,2.0
0,0.156172353,51,0,0.457677116,20000.0,9,0,6,0,3.0
0,0.9999999,62,0,0.057782149,4066.0,2,0,0,0,0.0
0,0.9999999,21,0,17.0,,0,0,0,0,
1,0.678424978,47,1,0.620163294,8450.0,10,0,2,0,0.0
0,0.720705831,70,0,0.451545572,10060.0,9,0,2,0,4.0
0,0.000102338,54,0,0.525330813,5289.0,11,0,2,0,0.0
0,0.1337797,38,0,0.363370628,9920.0,9,0,2,0,4.0
0,0.295051665,57,0,0.119073341,8330.0,10,0,1,0,0.0
1,0.436886916,49,0,0.717134245,4312.0,15,0,1,0,0.0
1,1.053814311,61,3,0.48290804,6230.0,12,2,2,1,0.0
1,0.169128488,70,4,0.240875912,10000.0,23,1,2,1,0.0
1,6190.0,27,0,0.478532397,1280.0,6,0,0,1,1.0
1,1.109780439,32,0,0.066583437,2402.0,2,0,0,0,0.0
1,0.239842149,54,1,0.132178563,8601.0,27,1,0,0,1.0
0,0.046559353,49,0,0.144664896,6400.0,7,0,0,0,2.0
0,0.001719042,53,0,0.312032957,10437.0,8,0,2,0,4.0
1,0.801272342,31,0,0.486159487,5454.0,8,0,1,0,1.0
1,0.0,49,4,0.386366527,7862.0,7,0,1,0,2.0
0,0.570926948,36,0,0.361204849,8000.0,10,0,1,0,0.0
0,0.0064088,48,0,0.263083893,6400.0,3,0,2,0,1.0
1,0.539984348,31,0,0.52707152,10933.0,11,0,1,0,2.0
0,0.00042372,84,1,0.201224847,8000.0,8,0,2,0,0.0
0,0.687562172,59,0,0.396295955,10852.0,14,0,2,0,2.0
0,0.539652975,27,0,0.149260849,2096.0,8,0,0,0,3.0
0,0.9999999,61,1,10063.0,,7,0,4,0,0.0
0,0.571285743,54,0,0.904849192,6000.0,11,0,2,0,0.0
1,0.127916552,40,1,0.398087569,5960.0,9,0,2,0,3.0
0,0.108887984,46,1,0.43685567,3879.0,19,0,1,0,2.0
0,0.008945444,51,0,41.0,,12,0,0,0,0.0
0,0.005209865,51,0,0.198493604,15400.0,12,0,2,0,1.0
1,0.991008991,25,3,0.039745032,8000.0,4,2,0,0,0.0
1,0.893810429,47,6,0.238079323,8975.0,12,0,0,2,3.0
0,0.9999999,48,0,0.209081309,2840.0,3,0,0,0,1.0
1,0.914454277,65,2,0.345923098,7333.0,8,1,1,0,1.0
1,0.0,24,1,0.68221942,792.0,4,1,0,0,0.0
0,0.031828305,62,0,0.376435045,3309.0,11,0,1,0,0.0
0,0.001776366,61,0,6.5,1.0,19,0,0,0,0.0
0,0.915549026,60,2,0.486458333,6719.0,9,1,1,1,0.0
1,0.9999999,37,2,0.186684551,8200.0,4,0,1,0,2.0
0,0.001070027,34,2,0.432119554,4750.0,12,0,1,0,1.0
0,0.211330398,62,0,0.039558418,25000.0,6,0,0,0,1.0
1,0.91040823,56,3,0.180930842,8400.0,11,0,0,0,1.0
1,0.385529772,61,0,4081.0,,13,0,1,1,2.0
1,0.9999999,34,0,340.0,,1,3,0,1,6.0
1,0.338512764,24,0,0.008142117,1350.0,2,0,0,1,0.0
0,0.147188679,50,0,0.197206571,12600.0,7,0,1,0,3.0
1,0.74537521,40,4,0.368051422,8400.0,20,0,1,0,0.0
1,0.982265266,29,0,0.137353963,9500.0,7,0,0,0,2.0
0,0.472976468,52,0,0.445609065,10589.0,10,0,4,0,2.0
0,0.195717732,29,0,0.743221035,2433.0,7,0,1,0,0.0
1,0.934410132,46,0,1.325593761,5641.0,10,0,3,0,4.0
1,0.724171731,34,5,0.434818825,2400.0,9,1,0,0,2.0
1,0.653992755,52,0,0.446524913,6301.0,9,0,1,0,3.0
0,0.0,41,0,0.123684696,5416.0,3,0,0,0,2.0
0,0.109565965,34,0,0.075966851,5791.0,5,0,0,0,0.0
0,0.129952668,63,0,0.160725859,10800.0,7,0,2,0,0.0
1,3.306693307,50,0,0.308557152,1600.0,4,0,0,0,2.0
0,0.991175684,37,0,0.221327409,3600.0,10,0,0,0,0.0
1,0.991502124,61,10,1.2979007,3000.0,11,2,3,5,1.0
1,0.056483498,40,1,0.507411908,4114.0,20,0,1,0,2.0
1,0.9999999,50,1,1.309870887,2400.0,9,1,1,0,4.0
1,0.965206959,34,0,0.426416721,4640.0,9,0,1,0,0.0
0,0.10076148,60,0,0.161305867,8300.0,5,0,1,0,3.0
1,0.143025381,35,0,1.292338458,8000.0,10,0,5,0,0.0
1,0.9999999,53,0,0.0,4353.0,0,2,0,0,1.0
1,0.881076071,28,0,0.261956341,6000.0,12,0,0,2,0.0
0,0.9999999,61,0,0.0,,0,1,0,0,0.0
0,0.0,50,0,0.209947513,4000.0,9,0,2,0,0.0
1,1.121846838,42,1,0.71626874,1800.0,6,7,0,0,0.0
1,0.9999999,45,0,309.0,,4,1,0,4,0.0
1,0.267710585,43,1,7357.0,,7,0,1,0,0.0
0,0.04874373,64,1,398.0,,12,0,0,0,0.0
1,0.9999999,56,0,0.0,1096.0,0,0,0,0,1.0
1,0.907156121,26,0,0.254204709,2080.0,5,0,0,0,1.0
1,0.9999999,32,0,190.0,,2,0,0,0,0.0
1,0.608715117,41,1,1745.0,,12,1,0,0,0.0
1,0.978464,30,1,1725.0,,7,0,0,0,0.0
0,0.841255892,69,0,0.557415283,7288.0,14,0,1,0,1.0
0,0.019484034,61,0,0.003770998,5833.0,4,0,0,0,1.0
1,0.9999999,31,0,0.004663558,1500.0,1,1,0,0,1.0
0,0.0,27,0,0.112641635,4500.0,9,0,0,0,0.0
0,0.008186064,71,0,0.002217997,9467.0,8,0,0,0,0.0
1,0.9999999,36,0,0.0,5500.0,0,0,0,0,2.0
0,1.044955045,23,0,0.040121581,1644.0,2,0,0,0,0.0
1,2.198801199,51,1,0.094492126,12000.0,5,7,0,0,0.0
0,0.009220777,43,0,0.163059005,9100.0,12,0,1,0,2.0
1,0.0,28,0,0.0,1440.0,1,0,0,1,0.0
0,0.050736854,59,0,0.50238046,4830.0,19,0,1,0,1.0
0,0.443622255,48,0,0.311824206,8600.0,13,0,1,0,3.0
0,0.9999999,38,0,1750.0,,1,0,1,0,0.0
0,0.115151787,35,0,0.029219531,2600.0,4,0,0,0,0.0
0,0.219255135,39,0,1.147049339,3100.0,14,0,2,0,2.0
1,0.548518033,51,2,0.333422217,18750.0,11,0,2,0,2.0
1,0.9999999,52,0,0.011244378,5335.0,2,2,0,0,1.0
1,0.648918911,43,3,0.631462118,17118.0,23,1,8,1,1.0
0,0.059022738,39,1,0.611194403,2000.0,5,0,1,0,2.0
1,1.381546135,46,2,0.119017571,10300.0,7,1,1,0,2.0
1,0.9999999,38,2,0.484141451,2742.0,3,1,1,0,3.0
0,0.874395867,61,0,6712.0,,6,0,1,0,2.0
1,0.066234701,48,1,943.0,,4,0,1,0,0.0
0,0.788448888,51,0,0.844691827,3682.0,7,0,1,0,0.0
1,0.743107124,55,0,0.427055703,4900.0,7,2,1,0,3.0
1,0.0,39,0,0.027339478,6400.0,3,0,0,0,0.0
1,0.960214714,46,1,0.320412244,6500.0,7,0,1,0,4.0
1,0.256522799,31,1,0.275976977,3300.0,4,0,0,2,2.0
0,0.535785686,45,2,4188.0,,9,0,2,1,
1,0.108752883,59,0,0.028018899,9100.0,13,0,0,0,0.0
0,0.590419049,50,0,0.611760986,3162.0,8,0,2,0,0.0
0,0.790473593,46,1,0.198636423,7626.0,7,0,0,0,3.0
1,0.9999999,52,3,1773.0,,1,0,1,0,0.0
0,0.130339636,77,0,0.210344165,5200.0,19,0,2,0,1.0
1,0.841117655,48,1,0.59924812,2659.0,8,0,1,0,0.0
0,0.564775945,69,0,0.491413474,9083.0,12,0,3,0,1.0
1,0.873321916,47,1,0.276965687,6498.0,11,0,1,0,6.0
1,0.406999557,56,8,0.373439274,6166.0,17,1,1,0,0.0
0,1.114856429,27,1,0.081167533,2500.0,4,2,0,2,1.0
1,0.251885634,28,1,0.284626368,2100.0,3,0,0,0,0.0
1,1.458471761,55,1,1.180455303,1800.0,3,1,1,0,0.0
0,0.008516328,46,2,623.0,,14,0,0,0,0.0
0,0.9999999,58,0,0.0,5420.0,0,0,0,0,0.0
0,0.078882766,52,0,0.499280387,7642.0,7,0,2,0,1.0
1,0.9999999,54,2,0.558675445,5163.0,6,1,0,0,1.0
0,0.886165753,50,0,0.058800848,5186.0,3,0,0,0,0.0
0,0.043378245,76,0,0.00539892,5000.0,4,0,0,0,1.0
0,0.008484615,84,0,0.00119984,7500.0,2,0,0,0,0.0
1,0.064098516,54,2,0.347708466,6283.0,9,1,2,1,3.0
0,0.577039527,67,0,0.860027994,5000.0,9,0,2,0,0.0
1,0.025472282,80,2,1255.0,,23,0,2,1,0.0
1,0.602746575,42,0,0.260608705,9166.0,4,0,0,0,1.0
1,0.9999999,58,0,0.0,44514.0,0,0,0,0,0.0
0,0.491894475,38,0,0.237560546,9083.0,10,0,2,0,2.0
0,0.245293217,25,0,0.25047619,1049.0,9,0,0,0,0.0
0,0.106584644,55,0,0.128193735,4500.0,24,0,0,0,0.0
1,0.714418605,53,0,2756.0,,12,0,1,0,0.0
1,0.9999999,58,0,0.0,3100.0,0,1,0,0,4.0
0,0.0,40,0,0.424048875,3600.0,5,0,2,0,0.0
0,0.459497754,51,1,0.496417264,6000.0,14,0,2,0,3.0
0,0.259584418,61,3,0.451221088,7738.0,11,0,1,0,3.0
1,0.9999999,56,0,1196.0,,11,2,1,0,0.0
1,1.075979739,37,3,1687.0,,5,1,0,2,0.0
0,0.9999999,39,0,0.361952367,3400.0,2,0,2,0,1.0
0,0.698273988,47,0,0.414944113,6530.0,9,0,3,0,1.0
0,0.0,55,0,0.119410086,2101.0,5,0,0,0,0.0
0,1.027746532,37,1,0.670195871,5666.0,9,0,2,0,2.0
1,0.9999999,25,0,0.2951438,2120.0,4,1,0,0,0.0
1,0.865379072,42,0,0.453649479,7000.0,10,0,1,0,1.0
1,0.973903387,29,3,0.16947001,3150.0,4,0,0,0,0.0
1,0.063049313,94,1,20809.0,0.0,13,1,0,1,0.0
1,0.9999999,42,3,0.301184433,6500.0,6,0,1,0,1.0
1,0.9999999,44,0,0.562771818,3448.0,1,1,1,0,0.0
1,0.849271458,23,0,0.077990825,8500.0,12,0,0,0,0.0
0,0.01246351,49,0,0.015450644,1164.0,10,0,0,0,0.0
1,1.019350677,45,5,0.504165014,10083.0,10,0,1,0,2.0
1,0.014133314,46,3,3100.0,,13,0,2,0,0.0
0,0.162514673,39,1,0.382714306,7080.0,6,0,2,0,2.0
0,0.0,49,0,0.378843099,10700.0,13,0,2,0,2.0
1,1.314606742,44,4,0.196997833,6461.0,5,6,0,0,2.0
1,0.523171019,31,5,0.346515487,3615.0,12,0,1,2,2.0
1,0.323345818,45,4,0.518644865,8500.0,10,0,2,0,1.0
0,0.214778458,37,0,0.425913694,9083.0,15,0,2,0,3.0
1,0.920001441,32,0,0.18520682,27390.0,12,0,1,0,0.0
0,0.339080063,34,0,0.491884263,4250.0,5,0,2,0,0.0
1,0.023629043,33,0,0.319518453,5066.0,15,0,2,0,0.0
0,0.24718235,52,0,0.103689631,10000.0,10,0,1,0,0.0
0,0.041698069,61,0,0.224952741,12166.0,11,0,2,0,0.0
0,0.393830078,37,0,0.637470847,3858.0,8,0,1,0,1.0
0,0.0,45,0,0.31358756,2700.0,6,0,2,0,1.0
1,1.017928974,63,1,0.466042155,5550.0,7,0,1,0,0.0
1,1.02247191,61,1,0.1223659,8351.0,5,0,0,1,0.0
0,0.11157084,63,0,0.41583819,5833.0,16,0,2,0,0.0
0,0.966406719,45,0,0.065950463,3350.0,4,0,0,0,1.0
1,0.9999999,68,1,0.916541729,2000.0,4,1,1,2,1.0
1,0.9999999,28,0,25.0,,1,1,0,0,0.0
0,0.9999999,35,0,235.0,0.0,4,0,0,0,0.0
1,0.9999999,21,98,0.0,,0,98,0,98,0.0
0,0.067757403,79,0,0.652417303,3929.0,13,0,2,0,1.0
0,0.021069639,63,0,1619.0,,8,0,1,0,0.0
0,0.9999999,70,0,0.322079755,8500.0,5,0,1,0,1.0
0,0.013937686,63,0,0.003570154,2800.0,8,0,0,0,0.0
0,0.0,39,1,0.465420783,8400.0,7,0,2,0,1.0
1,0.015689318,67,0,251.0,,10,1,0,0,0.0
1,0.360614514,56,1,0.355334918,7150.0,18,0,1,0,0.0
1,0.970199,55,1,0.149849919,4330.0,5,2,0,0,0.0
1,0.117926415,52,0,0.248416843,9000.0,14,0,2,0,3.0
0,0.96530347,40,1,0.540447191,5500.0,7,0,1,0,3.0
0,0.012761601,45,0,0.058706336,7528.0,9,0,0,0,2.0
1,0.728150491,31,0,0.824725092,3000.0,10,0,2,0,1.0
1,0.428761873,54,1,0.437797417,1470.0,3,2,0,0,0.0
1,0.036177641,56,0,0.286237514,9009.0,12,0,1,0,0.0
1,0.9999999,24,98,0.0,3333.0,0,98,0,98,0.0
0,0.344164342,57,0,0.764117941,2000.0,6,0,1,0,0.0
1,0.553894199,90,0,2315.0,,11,0,1,0,0.0
1,0.9999999,36,3,1848.0,,4,1,1,2,0.0
0,0.038511779,72,0,1.086317136,1563.0,12,0,2,0,0.0
0,0.237752969,54,0,0.263491106,3316.0,6,0,1,0,3.0
0,0.037686598,52,1,0.187230175,4400.0,21,0,1,0,0.0
1,0.9999999,23,0,0.305997552,816.0,2,0,0,0,0.0
0,0.492379787,42,0,0.297736181,12500.0,10,0,1,0,4.0
0,0.057169634,82,0,61.0,,7,0,0,0,0.0
0,0.490153846,53,0,2209.0,,9,0,1,0,3.0
1,0.936857318,32,1,2131.0,,18,0,0,0,1.0
0,0.31802902,64,1,0.863421996,5300.0,16,0,1,0,1.0
0,0.980071826,72,3,0.647734525,4700.0,7,2,1,4,1.0
0,0.924293966,38,0,1492.0,,4,0,0,0,0.0
0,0.054616998,60,0,0.539520113,5667.0,18,0,1,0,0.0
0,0.656758581,56,0,0.891343284,3349.0,6,0,2,0,0.0
1,0.322643631,44,2,0.057744028,6320.0,7,0,0,0,1.0
0,0.015232524,79,0,0.297336213,8333.0,17,0,4,0,0.0
0,0.127286124,33,0,0.308884994,7416.0,7,0,2,0,1.0
1,1.984732824,42,1,0.104536489,6083.0,2,1,0,1,4.0
1,0.9999999,33,2,0.103498971,3400.0,1,2,0,0,1.0
1,0.354984932,62,0,0.571489787,7000.0,9,0,2,0,1.0
1,0.804884832,37,2,0.322413104,5005.0,23,0,0,0,2.0
0,0.9999999,61,0,0.15396151,4000.0,1,0,1,0,0.0
0,0.038826694,62,1,0.360127974,5000.0,3,0,1,0,0.0
1,1.023932142,36,1,101.0,,1,0,0,0,0.0
0,0.258691433,63,0,2431.0,,18,0,2,0,1.0
0,0.0,70,1,0.080141517,6500.0,12,0,0,1,0.0
0,0.113551937,64,0,0.170857316,3300.0,8,0,0,0,0.0
0,0.270475895,77,0,0.942743539,2514.0,19,0,2,0,0.0
0,1.006993007,25,0,0.019986676,1500.0,1,0,0,0,1.0
1,1.227696405,52,2,1595.0,,3,5,1,0,0.0
1,0.9999999,67,0,0.426422498,1528.0,2,0,2,1,1.0
0,0.142232221,34,0,0.205555556,4319.0,4,0,1,0,1.0
0,0.699965434,33,0,0.36185855,6800.0,6,0,1,0,1.0
1,0.969100618,47,2,1.083436151,6483.0,10,0,2,0,2.0
0,0.022443186,77,0,0.011563216,9166.0,13,0,0,0,1.0
1,0.503127224,38,0,0.356594043,9500.0,11,0,2,0,1.0
1,0.626471121,71,0,0.416940054,3352.0,18,1,0,0,0.0
0,0.002805122,40,0,4536.0,,6,0,3,0,0.0
1,0.737315671,50,1,0.216323398,7816.0,5,0,1,0,2.0
1,1.472636816,72,0,0.640021817,16500.0,5,3,4,0,1.0
1,0.249019763,59,1,0.230989957,5575.0,6,0,0,0,1.0
0,0.042330982,60,0,0.010556622,2083.0,4,0,0,0,0.0
0,0.000518126,59,0,0.144460788,12916.0,12,0,1,0,1.0
0,0.134076034,60,0,0.241539654,3870.0,7,0,0,0,0.0
1,0.775317812,42,2,0.43341489,5721.0,7,3,2,0,2.0
0,0.051983302,48,0,0.170259609,10900.0,5,0,2,0,1.0
0,0.104312129,67,0,92.0,,2,0,0,0,0.0
1,0.108536114,48,0,0.030409599,4833.0,6,0,0,1,0.0
0,1.120751699,59,0,0.885758998,1916.0,5,0,1,0,2.0
0,0.9999999,41,0,0.121334409,3716.0,1,0,0,0,1.0
0,0.959760015,60,0,0.218668276,4970.0,3,0,0,0,0.0
0,0.271713539,54,1,0.532596176,4340.0,14,0,2,0,2.0
0,0.064299133,67,0,31.0,,6,0,0,0,0.0
1,1.005712654,23,1,1092.0,,7,0,0,0,0.0
0,0.072189253,44,1,0.183504148,4097.0,6,0,0,0,2.0
0,0.0,24,0,0.0,1.0,1,0,0,0,0.0
1,0.927695089,41,0,0.385695059,5200.0,9,0,0,0,0.0
1,0.326272741,50,1,0.509046592,10666.0,17,0,5,0,4.0
1,0.228121705,39,0,0.572453372,2090.0,6,0,1,0,1.0
1,0.756589065,54,0,0.114917528,5516.0,7,0,0,0,1.0
1,0.972839736,37,0,0.21335751,3308.0,7,1,0,0,2.0
1,1.023809524,41,1,0.526792093,4198.0,5,1,1,1,2.0
0,0.414213684,50,0,0.152988232,13000.0,6,0,1,0,0.0
1,0.402410463,53,2,0.362909273,4000.0,15,0,2,1,0.0
0,0.01249982,67,0,0.151457055,5215.0,7,0,1,0,0.0
1,0.157661889,40,0,0.282071793,10000.0,16,0,1,0,2.0
